dataset,subject,num_models,fit_seed,surrogate,surrogate_seed
ds004621,34,2,2,none,0
ds004621,34,2,2,phase,100034
ds004621,34,3,0,none,0
ds004621,34,3,0,phase,100034
ds004621,34,3,1,none,0
ds004621,34,3,1,phase,100034
ds004621,34,3,2,none,0
ds004621,34,3,2,phase,100034
ds004621,34,4,0,none,0
ds004621,34,4,0,phase,100034
ds004621,34,4,1,none,0
ds004621,34,4,1,phase,100034
ds004621,34,4,2,none,0
ds004621,34,4,2,phase,100034
ds004621,34,5,0,none,0
ds004621,34,5,0,phase,100034
ds004621,34,5,1,none,0
ds004621,34,5,1,phase,100034
ds004621,34,5,2,none,0
ds004621,34,5,2,phase,100034
ds004621,34,6,0,none,0
ds004621,34,6,0,phase,100034
ds004621,34,6,1,none,0
ds004621,34,6,1,phase,100034
ds004621,34,6,2,none,0
ds004621,34,6,2,phase,100034
ds004621,34,7,0,none,0
ds004621,34,7,0,phase,100034
ds004621,34,7,1,none,0
ds004621,34,7,1,phase,100034
ds004621,34,7,2,none,0
ds004621,34,7,2,phase,100034
ds004621,34,8,0,none,0
ds004621,34,8,0,phase,100034
ds004621,34,8,1,none,0
ds004621,34,8,1,phase,100034
ds004621,34,8,2,none,0
ds004621,34,8,2,phase,100034
ds004621,34,9,0,none,0
ds004621,34,9,0,phase,100034
ds004621,34,9,1,none,0
ds004621,34,9,1,phase,100034
ds004621,34,9,2,none,0
ds004621,34,9,2,phase,100034
ds004621,34,10,0,none,0
ds004621,34,10,0,phase,100034
ds004621,34,10,1,none,0
ds004621,34,10,1,phase,100034
ds004621,34,10,2,none,0
ds004621,34,10,2,phase,100034
ds004621,35,1,0,none,0
ds004621,35,1,0,phase,100035
ds004621,35,1,1,none,0
ds004621,35,1,1,phase,100035
ds004621,35,1,2,none,0
ds004621,35,1,2,phase,100035
ds004621,35,2,0,none,0
ds004621,35,2,0,phase,100035
ds004621,35,2,1,none,0
ds004621,35,2,1,phase,100035
ds004621,35,2,2,none,0
ds004621,35,2,2,phase,100035
ds004621,35,3,0,none,0
ds004621,35,3,0,phase,100035
ds004621,35,3,1,none,0
ds004621,35,3,1,phase,100035
ds004621,35,3,2,none,0
ds004621,35,3,2,phase,100035
ds004621,35,4,0,none,0
ds004621,35,4,0,phase,100035
ds004621,35,4,1,none,0
ds004621,35,4,1,phase,100035
ds004621,35,4,2,none,0
ds004621,35,4,2,phase,100035
ds004621,35,5,0,none,0
ds004621,35,5,0,phase,100035
ds004621,35,5,1,none,0
ds004621,35,5,1,phase,100035
ds004621,35,5,2,none,0
ds004621,35,5,2,phase,100035
ds004621,35,6,0,none,0
ds004621,35,6,0,phase,100035
ds004621,35,6,1,none,0
ds004621,35,6,1,phase,100035
ds004621,35,6,2,none,0
ds004621,35,6,2,phase,100035
ds004621,35,7,0,none,0
ds004621,35,7,0,phase,100035
ds004621,35,7,1,none,0
ds004621,35,7,1,phase,100035
ds004621,35,7,2,none,0
ds004621,35,7,2,phase,100035
ds004621,35,8,0,none,0
ds004621,35,8,0,phase,100035
ds004621,35,8,1,none,0
ds004621,35,8,1,phase,100035
ds004621,35,8,2,none,0
ds004621,35,8,2,phase,100035
ds004621,35,9,0,none,0
ds004621,35,9,0,phase,100035
ds004621,35,9,1,none,0
ds004621,35,9,1,phase,100035
ds004621,35,9,2,none,0
ds004621,35,9,2,phase,100035
ds004621,35,10,0,none,0
ds004621,35,10,0,phase,100035
ds004621,35,10,1,none,0
ds004621,35,10,1,phase,100035
ds004621,35,10,2,none,0
ds004621,35,10,2,phase,100035
ds004621,36,1,0,none,0
ds004621,36,1,0,phase,100036
ds004621,36,1,1,none,0
ds004621,36,1,1,phase,100036
ds004621,36,1,2,none,0
ds004621,36,1,2,phase,100036
ds004621,36,2,0,none,0
ds004621,36,2,0,phase,100036
ds004621,36,2,1,none,0
ds004621,36,2,1,phase,100036
ds004621,36,2,2,none,0
ds004621,36,2,2,phase,100036
ds004621,36,3,0,none,0
ds004621,36,3,0,phase,100036
ds004621,36,3,1,none,0
ds004621,36,3,1,phase,100036
ds004621,36,3,2,none,0
ds004621,36,3,2,phase,100036
ds004621,36,4,0,none,0
ds004621,36,4,0,phase,100036
ds004621,36,4,1,none,0
ds004621,36,4,1,phase,100036
ds004621,36,4,2,none,0
ds004621,36,4,2,phase,100036
ds004621,36,5,0,none,0
ds004621,36,5,0,phase,100036
ds004621,36,5,1,none,0
ds004621,36,5,1,phase,100036
ds004621,36,5,2,none,0
ds004621,36,5,2,phase,100036
ds004621,36,6,0,none,0
ds004621,36,6,0,phase,100036
ds004621,36,6,1,none,0
ds004621,36,6,1,phase,100036
ds004621,36,6,2,none,0
ds004621,36,6,2,phase,100036
ds004621,36,7,0,none,0
ds004621,36,7,0,phase,100036
ds004621,36,7,1,none,0
ds004621,36,7,1,phase,100036
ds004621,36,7,2,none,0
ds004621,36,7,2,phase,100036
ds004621,36,8,0,none,0
ds004621,36,8,0,phase,100036
ds004621,36,8,1,none,0
ds004621,36,8,1,phase,100036
ds004621,36,8,2,none,0
ds004621,36,8,2,phase,100036
ds004621,36,9,0,none,0
ds004621,36,9,0,phase,100036
ds004621,36,9,1,none,0
ds004621,36,9,1,phase,100036
ds004621,36,9,2,none,0
ds004621,36,9,2,phase,100036
ds004621,36,10,0,none,0
ds004621,36,10,0,phase,100036
ds004621,36,10,1,none,0
ds004621,36,10,1,phase,100036
ds004621,36,10,2,none,0
ds004621,36,10,2,phase,100036
ds004621,37,1,0,none,0
ds004621,37,1,0,phase,100037
ds004621,37,1,1,none,0
ds004621,37,1,1,phase,100037
ds004621,37,1,2,none,0
ds004621,37,1,2,phase,100037
ds004621,37,2,0,none,0
ds004621,37,2,0,phase,100037
ds004621,37,2,1,none,0
ds004621,37,2,1,phase,100037
ds004621,37,2,2,none,0
ds004621,37,2,2,phase,100037
ds004621,37,3,0,none,0
ds004621,37,3,0,phase,100037
ds004621,37,3,1,none,0
ds004621,37,3,1,phase,100037
ds004621,37,3,2,none,0
ds004621,37,3,2,phase,100037
ds004621,37,4,0,none,0
ds004621,37,4,0,phase,100037
ds004621,37,4,1,none,0
ds004621,37,4,1,phase,100037
ds004621,37,4,2,none,0
ds004621,37,4,2,phase,100037
ds004621,37,5,0,none,0
ds004621,37,5,0,phase,100037
ds004621,37,5,1,none,0
ds004621,37,5,1,phase,100037
ds004621,37,5,2,none,0
ds004621,37,5,2,phase,100037
ds004621,37,6,0,none,0
ds004621,37,6,0,phase,100037
ds004621,37,6,1,none,0
ds004621,37,6,1,phase,100037
ds004621,37,6,2,none,0
ds004621,37,6,2,phase,100037
ds004621,37,7,0,none,0
ds004621,37,7,0,phase,100037
ds004621,37,7,1,none,0
ds004621,37,7,1,phase,100037
ds004621,37,7,2,none,0
ds004621,37,7,2,phase,100037
ds004621,37,8,0,none,0
ds004621,37,8,0,phase,100037
ds004621,37,8,1,none,0
ds004621,37,8,1,phase,100037
ds004621,37,8,2,none,0
ds004621,37,8,2,phase,100037
ds004621,37,9,0,none,0
ds004621,37,9,0,phase,100037
ds004621,37,9,1,none,0
ds004621,37,9,1,phase,100037
ds004621,37,9,2,none,0
ds004621,37,9,2,phase,100037
ds004621,37,10,0,none,0
ds004621,37,10,0,phase,100037
ds004621,37,10,1,none,0
ds004621,37,10,1,phase,100037
ds004621,37,10,2,none,0
ds004621,37,10,2,phase,100037
ds004621,38,1,0,none,0
ds004621,38,1,0,phase,100038
ds004621,38,1,1,none,0
ds004621,38,1,1,phase,100038
ds004621,38,1,2,none,0
ds004621,38,1,2,phase,100038
ds004621,38,2,0,none,0
ds004621,38,2,0,phase,100038
ds004621,38,2,1,none,0
ds004621,38,2,1,phase,100038
ds004621,38,2,2,none,0
ds004621,38,2,2,phase,100038
ds004621,38,3,0,none,0
ds004621,38,3,0,phase,100038
ds004621,38,3,1,none,0
ds004621,38,3,1,phase,100038
ds004621,38,3,2,none,0
ds004621,38,3,2,phase,100038
ds004621,38,4,0,none,0
ds004621,38,4,0,phase,100038
ds004621,38,4,1,none,0
ds004621,38,4,1,phase,100038
ds004621,38,4,2,none,0
ds004621,38,4,2,phase,100038
ds004621,38,5,0,none,0
ds004621,38,5,0,phase,100038
ds004621,38,5,1,none,0
ds004621,38,5,1,phase,100038
ds004621,38,5,2,none,0
ds004621,38,5,2,phase,100038
ds004621,38,6,0,none,0
ds004621,38,6,0,phase,100038
ds004621,38,6,1,none,0
ds004621,38,6,1,phase,100038
ds004621,38,6,2,none,0
ds004621,38,6,2,phase,100038
ds004621,38,7,0,none,0
ds004621,38,7,0,phase,100038
ds004621,38,7,1,none,0
ds004621,38,7,1,phase,100038
ds004621,38,7,2,none,0
ds004621,38,7,2,phase,100038
ds004621,38,8,0,none,0
ds004621,38,8,0,phase,100038
ds004621,38,8,1,none,0
ds004621,38,8,1,phase,100038
ds004621,38,8,2,none,0
ds004621,38,8,2,phase,100038
ds004621,38,9,0,none,0
ds004621,38,9,0,phase,100038
ds004621,38,9,1,none,0
ds004621,38,9,1,phase,100038
ds004621,38,9,2,none,0
ds004621,38,9,2,phase,100038
ds004621,38,10,0,none,0
ds004621,38,10,0,phase,100038
ds004621,38,10,1,none,0
ds004621,38,10,1,phase,100038
ds004621,38,10,2,none,0
ds004621,38,10,2,phase,100038
ds004621,39,1,0,none,0
ds004621,39,1,0,phase,100039
ds004621,39,1,1,none,0
ds004621,39,1,1,phase,100039
ds004621,39,1,2,none,0
ds004621,39,1,2,phase,100039
ds004621,39,2,0,none,0
ds004621,39,2,0,phase,100039
ds004621,39,2,1,none,0
ds004621,39,2,1,phase,100039
ds004621,39,2,2,none,0
ds004621,39,2,2,phase,100039
ds004621,39,3,0,none,0
ds004621,39,3,0,phase,100039
ds004621,39,3,1,none,0
ds004621,39,3,1,phase,100039
ds004621,39,3,2,none,0
ds004621,39,3,2,phase,100039
ds004621,39,4,0,none,0
ds004621,39,4,0,phase,100039
ds004621,39,4,1,none,0
ds004621,39,4,1,phase,100039
ds004621,39,4,2,none,0
ds004621,39,4,2,phase,100039
ds004621,39,5,0,none,0
ds004621,39,5,0,phase,100039
ds004621,39,5,1,none,0
ds004621,39,5,1,phase,100039
ds004621,39,5,2,none,0
ds004621,39,5,2,phase,100039
ds004621,39,6,0,none,0
ds004621,39,6,0,phase,100039
ds004621,39,6,1,none,0
ds004621,39,6,1,phase,100039
ds004621,39,6,2,none,0
ds004621,39,6,2,phase,100039
ds004621,39,7,0,none,0
ds004621,39,7,0,phase,100039
ds004621,39,7,1,none,0
ds004621,39,7,1,phase,100039
ds004621,39,7,2,none,0
ds004621,39,7,2,phase,100039
ds004621,39,8,0,none,0
ds004621,39,8,0,phase,100039
ds004621,39,8,1,none,0
ds004621,39,8,1,phase,100039
ds004621,39,8,2,none,0
ds004621,39,8,2,phase,100039
ds004621,39,9,0,none,0
ds004621,39,9,0,phase,100039
ds004621,39,9,1,none,0
ds004621,39,9,1,phase,100039
ds004621,39,9,2,none,0
ds004621,39,9,2,phase,100039
ds004621,39,10,0,none,0
ds004621,39,10,0,phase,100039
ds004621,39,10,1,none,0
ds004621,39,10,1,phase,100039
ds004621,39,10,2,none,0
ds004621,39,10,2,phase,100039
ds004621,40,1,0,none,0
ds004621,40,1,0,phase,100040
ds004621,40,1,1,none,0
ds004621,40,1,1,phase,100040
ds004621,40,1,2,none,0
ds004621,40,1,2,phase,100040
ds004621,40,2,0,none,0
ds004621,40,2,0,phase,100040
ds004621,40,2,1,none,0
ds004621,40,2,1,phase,100040
ds004621,40,2,2,none,0
ds004621,40,2,2,phase,100040
ds004621,40,3,0,none,0
ds004621,40,3,0,phase,100040
ds004621,40,3,1,none,0
ds004621,40,3,1,phase,100040
ds004621,40,3,2,none,0
ds004621,40,3,2,phase,100040
ds004621,40,4,0,none,0
ds004621,40,4,0,phase,100040
ds004621,40,4,1,none,0
ds004621,40,4,1,phase,100040
ds004621,40,4,2,none,0
ds004621,40,4,2,phase,100040
ds004621,40,5,0,none,0
ds004621,40,5,0,phase,100040
ds004621,40,5,1,none,0
ds004621,40,5,1,phase,100040
ds004621,40,5,2,none,0
ds004621,40,5,2,phase,100040
ds004621,40,6,0,none,0
ds004621,40,6,0,phase,100040
ds004621,40,6,1,none,0
ds004621,40,6,1,phase,100040
ds004621,40,6,2,none,0
ds004621,40,6,2,phase,100040
ds004621,40,7,0,none,0
ds004621,40,7,0,phase,100040
ds004621,40,7,1,none,0
ds004621,40,7,1,phase,100040
ds004621,40,7,2,none,0
ds004621,40,7,2,phase,100040
ds004621,40,8,0,none,0
ds004621,40,8,0,phase,100040
ds004621,40,8,1,none,0
ds004621,40,8,1,phase,100040
ds004621,40,8,2,none,0
ds004621,40,8,2,phase,100040
ds004621,40,9,0,none,0
ds004621,40,9,0,phase,100040
ds004621,40,9,1,none,0
ds004621,40,9,1,phase,100040
ds004621,40,9,2,none,0
ds004621,40,9,2,phase,100040
ds004621,40,10,0,none,0
ds004621,40,10,0,phase,100040
ds004621,40,10,1,none,0
ds004621,40,10,1,phase,100040
ds004621,40,10,2,none,0
ds004621,40,10,2,phase,100040
ds004621,41,1,0,none,0
ds004621,41,1,0,phase,100041
ds004621,41,1,1,none,0
ds004621,41,1,1,phase,100041
ds004621,41,1,2,none,0
ds004621,41,1,2,phase,100041
ds004621,41,2,0,none,0
ds004621,41,2,0,phase,100041
ds004621,41,2,1,none,0
ds004621,41,2,1,phase,100041
ds004621,41,2,2,none,0
ds004621,41,2,2,phase,100041
ds004621,41,3,0,none,0
ds004621,41,3,0,phase,100041
ds004621,41,3,1,none,0
ds004621,41,3,1,phase,100041
ds004621,41,3,2,none,0
ds004621,41,3,2,phase,100041
ds004621,41,4,0,none,0
ds004621,41,4,0,phase,100041
ds004621,41,4,1,none,0
ds004621,41,4,1,phase,100041
ds004621,41,4,2,none,0
ds004621,41,4,2,phase,100041
ds004621,41,5,0,none,0
ds004621,41,5,0,phase,100041
ds004621,41,5,1,none,0
ds004621,41,5,1,phase,100041
ds004621,41,5,2,none,0
ds004621,41,5,2,phase,100041
ds004621,41,6,0,none,0
ds004621,41,6,0,phase,100041
ds004621,41,6,1,none,0
ds004621,41,6,1,phase,100041
ds004621,41,6,2,none,0
ds004621,41,6,2,phase,100041
ds004621,41,7,0,none,0
ds004621,41,7,0,phase,100041
ds004621,41,7,1,none,0
ds004621,41,7,1,phase,100041
ds004621,41,7,2,none,0
ds004621,41,7,2,phase,100041
ds004621,41,8,0,none,0
ds004621,41,8,0,phase,100041
ds004621,41,8,1,none,0
ds004621,41,8,1,phase,100041
ds004621,41,8,2,none,0
ds004621,41,8,2,phase,100041
ds004621,41,9,0,none,0
ds004621,41,9,0,phase,100041
ds004621,41,9,1,none,0
ds004621,41,9,1,phase,100041
ds004621,41,9,2,none,0
ds004621,41,9,2,phase,100041
ds004621,41,10,0,none,0
ds004621,41,10,0,phase,100041
ds004621,41,10,1,none,0
ds004621,41,10,1,phase,100041
ds004621,41,10,2,none,0
ds004621,41,10,2,phase,100041
ds004621,42,1,0,none,0
ds004621,42,1,0,phase,100042
ds004621,42,1,1,none,0
ds004621,42,1,1,phase,100042
ds004621,42,1,2,none,0
ds004621,42,1,2,phase,100042
ds004621,42,2,0,none,0
ds004621,42,2,0,phase,100042
ds004621,42,2,1,none,0
ds004621,42,2,1,phase,100042
ds004621,42,2,2,none,0
ds004621,42,2,2,phase,100042
ds004621,42,3,0,none,0
ds004621,42,3,0,phase,100042
ds004621,42,3,1,none,0
ds004621,42,3,1,phase,100042
ds004621,42,3,2,none,0
ds004621,42,3,2,phase,100042
ds004621,42,4,0,none,0
ds004621,42,4,0,phase,100042
ds004621,42,4,1,none,0
ds004621,42,4,1,phase,100042
ds004621,42,4,2,none,0
ds004621,42,4,2,phase,100042
ds004621,42,5,0,none,0
ds004621,42,5,0,phase,100042
ds004621,42,5,1,none,0
ds004621,42,5,1,phase,100042
ds004621,42,5,2,none,0
ds004621,42,5,2,phase,100042
ds004621,42,6,0,none,0
ds004621,42,6,0,phase,100042
ds004621,42,6,1,none,0
ds004621,42,6,1,phase,100042
ds004621,42,6,2,none,0
ds004621,42,6,2,phase,100042
ds004621,42,7,0,none,0
ds004621,42,7,0,phase,100042
ds004621,42,7,1,none,0
ds004621,42,7,1,phase,100042
ds004621,42,7,2,none,0
ds004621,42,7,2,phase,100042
ds004621,42,8,0,none,0
ds004621,42,8,0,phase,100042
ds004621,42,8,1,none,0
ds004621,42,8,1,phase,100042
ds004621,42,8,2,none,0
ds004621,42,8,2,phase,100042
ds004621,42,9,0,none,0
ds004621,42,9,0,phase,100042
ds004621,42,9,1,none,0
ds004621,42,9,1,phase,100042
ds004621,42,9,2,none,0
ds004621,42,9,2,phase,100042
ds004621,42,10,0,none,0
ds004621,42,10,0,phase,100042
ds004621,42,10,1,none,0
ds004621,42,10,1,phase,100042
ds004621,42,10,2,none,0
ds004621,42,10,2,phase,100042
